Municipality,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Cornellà de Llobregat,-5.757391904099292,-3.376115696989753,-1.5531464759641262,0.6773992357724945,-2.524732382909255,1.3742035904918901,0.6934464948346442,1.8760631480889425,2.3669643905053834,1.491112539787937,2.4705497398284906,2.8157618766885135,1.4181892791646655,1.5267212101784435,-1.497625278165543,2.4427536253872786,-0.3458256489098913,2.688880023887038,-0.18048962619722234,1.1960690297991805,0.044374941419743144,-0.45631302570100124,-0.23516638161618705,0.25430012894274884,0.012038145147830066
Cornellà del Terri,-1.6588516994473443,3.649560985188691,-1.7415675757436657,-4.550121070659884,-2.7816824901707977,1.0398356113918377,3.837504989685775,0.03621496735123643,-0.6541774817279861,0.4784578507201744,-1.0382381216626588,-1.2470128191159173,-0.11203973386349624,-0.09306081770404803,0.00166546590658739,-0.7975215529943107,0.770930508372073,-0.03320009771443527,0.4583643171599827,0.6242924524427049,-0.7083847660315772,-0.19116597692630088,0.4752576317770288,-0.37405771855135456,0.5402743399924563
Cornudella de Montsant,1.6663564947561675,-0.46646971386905156,0.8346024713854328,0.450973502793666,0.7716162390930559,-0.5077823564384516,1.1141400660875345,-1.4606267970755853,-2.6729706921274494,-0.8544666339082988,0.4312930426074809,2.3746352894541634,-0.7779847478895795,-0.2870028711991509,-0.5620996923937165,-0.19770197127475903,-0.2589516402910392,0.35930071788667467,-1.0907527442912295,0.5429564900881247,-0.3035741453067583,0.39839923132180866,-0.015140681594313907,0.13538538552670779,-0.6791711877011962
Creixell,-4.646849026060275,-4.4108055803515835,1.7634198199341133,3.47023936736578,-0.17434672351456953,0.5015683872095759,-0.6555176563029098,-0.5714610549922892,0.8827659279526893,0.24170520510741692,-3.93158377338833,-0.27106304118134633,0.8747388623103685,0.0174812124072718,0.0496658743271459,-0.01829923099877342,1.259907356415732,0.8223247499983702,0.8544343958903845,0.5311499945404403,0.4757521696855284,-0.07473089466550988,-0.9538673469481432,1.463346058371292,-0.5468163277395517
Crespià,0.3738936331429209,2.528781302637061,2.7495527139671827,-3.2084068859189205,-1.1012121172533864,0.46410882876415654,0.4615956850370653,0.11050303051087511,1.9425260819810597,-1.852358526119475,-0.9603101431378332,1.1089545015402174,-4.272775830800198,2.2756730132385377,1.665687810209765,-0.13692543694548862,1.35651304917228,2.22443347588354,0.9132713845912136,-0.04398188364639652,-0.01087692108360228,0.5257592895443147,0.24017071507344698,0.44853799203989103,-1.1787708390615337
"Cruïlles, Monells i Sant Sadurní de l'Heura",-2.0796380494034814,2.161438770880046,-1.0270199351725877,0.01909104999031746,-1.1258072327663255,0.38840507019998166,-0.0705607373562432,0.04130707419545185,0.7561105855921773,-0.016302587030164403,-0.874435728593195,-0.525713628843448,-0.859146361635399,1.208333849509006,-1.3514143042845832,-0.18634760002443004,-0.6190538258267939,-0.15634411728631076,0.20435468268881699,-0.15552794336773326,-0.3100881345914285,0.3638308187382979,-0.3126740569650152,0.21408169216491935,-0.16870419738486173
Cubelles,-6.556819610467875,-0.6588568001619746,0.188153888137935,3.2637819446266687,1.3242849022697738,-0.6625061688976898,-0.9689120166030915,-0.047936085111761964,0.07664805202843661,1.3557572572203718,-1.8211332146713992,0.41253125302824534,0.22689106649042057,0.14543220821014904,-0.034926924022108445,0.03196159978393421,0.6816263514148029,-0.1848418005467433,-0.16546368753637652,0.9971881313098946,0.2098339161036863,0.428420724382028,-0.17265668870103434,0.08454323631716351,-0.17366340699267424
Cubells,9.009357102310451,-2.375554259808629,2.3527852315272946,0.6989109923888733,-0.40551738848375746,0.8249118051867733,-1.6160213091707196,4.241007212477992,-0.14605558238059374,3.893939012979436,0.8662538604235814,-0.7253924113238811,-5.76075614058474,-3.760844344558981,5.021872896505166,0.1978691340581093,2.180309179887159,0.2094722146784582,-0.4469915639554808,-1.0069702676289167,-2.2721800417167475,0.8593280022527607,-0.5958383113650115,1.2735600589637963,-0.3755370844134933
Cunit,-6.7947668340512015,-4.451061024568745,1.7575310266696074,3.5895679243660936,0.11526577133068017,0.37617203668791854,-0.9761380032806448,-0.8075988023527305,1.7130793593856868,1.5931550074164087,-2.8111736021403386,0.2993472335222936,-0.11373440352013134,0.24238305036460808,-0.2781364756155271,-0.7101929606224914,0.7270599551881901,0.3339509158051161,0.5841395569301622,0.6411819756122428,0.536107716455885,0.04878531203143648,-0.26777653317309136,0.06763483632549859,0.2882058539774597
Darnius,1.6930875016076037,-2.3127742241372187,1.5296445221963697,0.6252386413047282,-2.6566980670672797,1.7765261428243817,-2.4395699922019087,0.31062040025515525,0.26526184386325297,0.5587695239399277,1.328452221072798,-2.1457645258523685,-1.471078956009244,0.8714820282307914,0.08332297276501412,-0.9668644032386101,1.0598014330846317,-0.09714199831641379,-0.6975325986789862,0.10117461115345569,0.40318123292308067,0.1373306800562066,0.22651308638702772,0.4065366307995476,-1.0990348081902133
Das,-0.06860287116078968,8.539276299604792,4.908255289292442,-0.2397105915304218,1.7908484205648498,-1.7747188594862293,-1.6196480728989233,-0.5869344215507556,1.3597567917890663,1.2930312745662198,-1.3117766736347607,-0.611335101964765,0.5792027482645241,-0.6549183567618023,0.5272022362693078,1.555356293288363,-1.6885607156034839,-0.664703233398551,-0.0019113889734303803,0.18689367889374492,0.02915307171631779,0.035381464699412744,1.7799603761361558,0.9794236966570344,0.2142382505334633
Deltebre,-1.735857774245466,-3.9532102245187466,-1.4434820444381036,2.9641821365981142,0.9504171997562995,-0.39268506991990965,0.7935044303602633,0.6871284347005984,0.019910798266809436,0.12217126204749681,-2.5036409635081824,1.2345382930569027,0.19795020462761637,0.14528911606877898,-0.5387811961923299,-0.4732341676974973,0.017539263023122965,-0.16080428932264737,-0.49945403993054316,-1.3959639906492174,0.3525420239782632,0.3933966871087893,-0.5575193789269818,0.28143486296632614,0.7880416649920851
Dosrius,-6.0061430312654025,3.2227053037853866,-1.4094496636012257,1.5416143323716538,1.1717958242423478,-0.8601595372258474,-0.516620732333156,0.4921668817404332,-0.7658309304080696,0.4305263315851565,-0.5824365636212057,-0.10970649606196424,-0.20945967854557654,0.4212089725299045,-0.4741452871601841,-0.5663258363129919,0.36681105266458225,-1.160952375536241,-0.3859844420732996,0.124466538646998,-0.20975490763964158,-0.06879313994687909,-0.4874371998856192,0.33839930669926566,-0.13386837472771285
Duesaigües,1.99632584008821,-4.262843645602347,2.0591682019456545,1.9045010525611832,2.344206880833937,-0.07946971007977899,0.8193222042490084,-1.3822656387824206,-1.1561312241949675,0.9298691718718232,6.038151356530605,-2.307621597230047,0.43540279026507295,-2.779254545129478,1.6361181139665917,0.7668680360022889,1.9301322585628489,-2.336182460283349,-0.8222909650923831,-0.0516879763856813,-1.0112922067531553,0.29118502560516474,0.7504017125761245,1.3360411044011145,1.698934121793712
"Escala, l'",-6.012500930101614,-4.177613657900033,7.331844119808988,-1.2491945499058403,-2.078670071467832,1.4163851700619348,-2.1800964623892494,-1.1570001789311253,1.0781493457825895,1.731318200216883,-2.77865352667398,-1.175560515315514,0.10462370368536321,1.3203979370939392,-0.5181107852119791,-1.5940845335669416,1.0691505997159554,-0.9269948822041508,-0.4764559094273262,2.6041975437928024,0.13568883536018356,0.4485655866864864,-0.31446638914945085,-0.32773806927715,-0.5274251343058829
Esparreguera,-4.665526764272772,-0.47505699891520703,-2.003163929080143,2.0410138135278535,0.20215424101479185,-0.18397270305321242,0.27360266705179065,1.119628478637327,-0.2528057487203112,-0.1584931387789923,0.8162391859950924,0.03892480126168376,0.08574657086583162,0.3672272350914072,-0.8674787997032061,0.44149869289428073,-0.12048103194115033,-0.06278958487442404,-0.007313756141618207,-0.13637337934828872,-0.08296354153499295,-0.4076799747491066,0.22008729248639797,-0.22243878036110312,-0.961410367514641
Espinelves,0.30339121539958347,5.749672367359379,0.4543957066800567,-2.292081241779613,-0.4333291284406634,-0.03380923880389214,-0.21162870829640396,-2.5622984713585066,-1.4261166249716954,-2.5061085699954018,0.6291997164458739,0.8974560076570498,-0.6163878968646729,-0.9624372725560679,1.0015254738330308,2.859803340517771,2.105621265205859,-1.1016095569206903,0.8149066548377649,1.1266926090065672,-0.17944856422878508,-1.6797743211194556,-1.4114101800038839,1.3236810453805508,0.29867524644729715
"Espluga Calba, l'",8.725658798599987,-5.202829995210067,-2.673728688717077,1.4108843085840526,-1.0077081073388967,0.44585500801964834,-0.7742349771174084,-0.6406078783484631,0.7400418596637011,0.21491075420002786,-2.243794548057948,0.5465192118405603,0.26808962033423694,-0.03551250602147619,-1.7824646506148867,-0.16650349872080666,-0.0074860940863153685,-1.3700437780594747,-0.20221443904321104,-0.04106225253037205,-1.3383709542444333,-0.16835432728841934,1.4128039812463777,0.796428024208743,1.5585369188901383
"Espluga de Francolí, l'",-0.40463118528625874,-2.2801016038605244,-2.0615735775795647,0.16124074147157264,-0.7404719550176886,0.29500894070465494,-0.7339668907261715,0.47544821728617037,-1.0163634203696736,-0.6309561008588663,0.047575399362838215,1.2975663289231403,-0.22515748187207973,-0.5058080318548912,0.7570921876298566,-0.3537973160949248,-0.4201850011782276,-0.31724901806951544,-0.6622022759618142,0.3292053872088387,0.770324027182584,-0.1948856892475879,0.5417080925963775,-0.07847080926800637,-0.39120805249560925
Esplugues de Llobregat,-3.775545365225942,-2.550413265017349,-2.50054593818005,0.09090699763707488,-3.402069648139038,1.6881000657201446,-0.5806123233984254,1.089002009213848,2.014314313624904,2.291014899085435,2.1177360333114037,2.2370983981378965,1.9179322892275696,1.1621816554074873,-1.384535855950199,2.3008959507055007,-0.47993661221640654,1.7547363194304075,0.16337201311488156,0.6529566503656143,0.3327992189708276,-0.25891815904263,-0.07332723952476546,0.1498833806539931,0.06642461856702882
Espolla,4.735726963820705,-0.49611839674886693,-0.6443089606116588,-0.7002158437686165,-2.4382398636012153,0.967251473422033,-3.0415816864423784,-1.449927215340715,1.7556288126750532,1.9949989697681454,1.1084946167092267,-1.1198502452227421,0.36097638050174513,0.8978629962049801,-1.1022877998258764,-2.257550314359659,0.6108462816189915,-2.283797787054189,0.5706403145850543,2.1325777419702567,0.4978937163507366,-1.5403435368376193,-0.061891935061319354,0.6850412981684901,1.0313914620187228
Esponellà,0.8321932560993687,3.4769653125691438,0.048957785591494836,-3.1835625118948045,-0.6296556529531083,-0.42866915087670626,-1.5529958734041451,-1.2441964491922024,1.4183944110139877,-0.8062925150915723,-0.7819361190031394,-1.2210273388415451,1.8402654522970194,-0.4237649131622607,-0.6689546897151275,-0.9947803054276552,1.3419128964498743,1.4915788409427357,2.0917539604461934,-0.515338440348168,0.5727941563330061,-0.048157692920715076,-0.3210263952146671,1.0342619653205254,-0.6407481943411871
Espot,3.691166055466268,8.092563001745209,9.111062720887123,2.453650667677899,-3.619460104981552,1.4623530934364182,-0.08341650929933898,3.8994002855905396,-6.221902004632788,-5.384950484477999,-1.4980758780426189,4.741962365640187,7.916490658732678,-2.492460517769453,-1.788368899779683,0.09120843902137159,3.6695350852642172,0.21745395175486362,3.501062354276909,-0.9830139838806972,2.2614507493109017,-0.010608198795289467,-1.8739576534529363,0.3691584549779486,-3.1898967702255807
"Espunyola, l'",7.293084070767415,4.937887231047263,-1.5679877767298807,-1.3576602563829943,0.31077877261367237,-0.7391114818399668,-1.528931824473458,4.434802500561692,2.128110587186976,-2.5576624875682166,-2.4872056678033787,1.237147974811511,-1.291219413202106,0.29635820028053134,-0.03949829066223694,0.23795906542061498,-1.5429790219946626,0.31342955055509547,-1.0370466976911417,-1.4650585465937054,0.059340182771439376,2.758876595722408,-0.3673262489243512,0.6090009229846868,0.035981770634934775
"Esquirol, l'",1.6081889501144022,1.700205913698908,-3.4528737932917917,-1.7394123519827545,-2.305063303781626,0.8366896303848407,-0.17640301591046786,0.12486252528036858,-1.3571960361700945,-1.1960733368250807,1.1193324292254734,-0.7260922109844662,-1.0266742304313263,0.3257723309398229,-0.34352558309888703,-0.4430334837776211,0.34732933170191294,0.4591755220666122,0.5521760872623261,0.9208496362617,0.014014158648941137,1.1121779312191526,0.22225897669469522,-1.1287239755944034,0.5235059485754566
Estamariu,6.067189442252708,-0.6743267487411342,3.155042166361791,-0.14103342923633944,-0.9671510056871895,0.11553619944887224,-1.8183521565375294,0.2759203919345993,1.4353571079651322,0.21787484434956034,1.120790054314022,-4.649103843523682,2.52800944418815,-1.7204085653851289,-1.7268819693818562,1.6953837098071827,-2.588759535906789,1.1424803529783174,0.5257897480267635,-2.0415880436218017,3.0767070982261977,-2.0781485180456865,0.8051356548941604,-3.950511214735113,-1.453316163011167
"Estany, l'",6.478397998443145,0.12128522991247348,-1.8695780126269723,1.2878667012599698,-3.1237734368484174,2.074382208289405,-1.8422122890942862,-1.3683719928878135,-0.49324577691581034,-0.36633102289468517,2.915753982129539,-1.9391604004295728,-3.75340785585248,-1.9342201540772639,3.4861198553565824,0.10076386504051187,3.159865259272755,2.7239239775877135,1.5136761868231738,-1.4612522870514877,-2.5323981277665144,0.2480925471633836,-0.036384077591520576,-1.600481693933432,-0.020214006120585104
Estaràs,8.290933449269193,2.607189563798086,-2.106697659176161,0.3493443387155704,1.0003260246063161,-0.8489492799534532,-2.023711603849447,-0.7519900027235162,3.081834274619274,1.5789584701021029,-3.530375276527607,0.2862032600202412,-1.9622094765268048,0.22296466671456178,0.6517018747757743,1.626566113927845,-0.5217283569560687,2.4419012396628603,1.4133349806365718,-0.7244053461121721,1.2891625283066266,-0.8081380076933578,0.16555795687025723,-0.1701835625129092,-0.47729295573799446
Esterri d'Àneu,-2.8809571075772675,1.7973713266232183,5.8366849251008155,-1.5043262400757857,-2.754589411274579,1.2622213391493504,-1.5780128499352668,-0.3919354708225772,-3.371205836205017,-0.9119776385099931,-1.2403593791023035,2.9498375858920953,0.6310066769937773,-0.591842191548591,4.604206558039401,-0.47478475013054977,-2.536929884414224,-1.2834871972507993,-1.6223479085985626,0.5691782856643173,-0.6110980368053417,0.05832761660834726,-0.011585605026388283,-0.36423747035141557,0.4250675726306244
Esterri de Cardós,6.901213225331993,7.1714528418262,1.8679701283449717,2.4402165600182233,2.531904706903604,-1.2403482112240805,0.21166624085221766,4.160108634462681,8.56060752680651,-3.3011835445448647,0.4245028873896296,0.2882705455816611,1.0839332450333012,-3.104372745114497,5.095331601577891,0.9845071744899501,-2.4416792875670565,-0.07725031738362644,0.8083995759048386,1.2338287571113866,3.3793622087338107,2.1976616658740453,4.341087057901424,-0.7279194184956004,2.462949165647761
Falset,-0.7178455991865489,-3.1933996621864322,-1.9059170432839827,-0.3289635038052741,0.22168234842578477,0.11104682947252273,0.22713209353419653,-1.1239482943099788,-0.9271192519127003,-0.8800332196735879,0.19844648892262157,1.259102774442125,0.18464520265138698,-0.23341669783329103,4.664215793332816,-0.19292581512894408,0.4856647299760483,1.8462512880766337,0.20934757609764476,-1.4742704540723643,0.4419385526239167,-0.9158033143913645,-0.21980879595221214,-1.3248753115341119,0.3015335012310201
"Far d'Empordà, el",-3.208538554630395,2.0191209081042163,-0.797675887005074,-0.011214008928075898,0.2551420561042224,-0.4606433209531438,0.25409035523751317,0.5216628030280845,1.07647796740014,-0.0035085356761795847,-1.1674994448047653,-2.2407459868231796,-0.25793786715222067,1.2115181509781492,-1.2750144692834984,-0.6334179008877969,0.14372990534308033,-0.95855891936695,-0.3487218353002618,-1.276120472996541,0.3517685438830749,-0.21653148320263071,0.05459885993584347,1.146298995946292,0.2478456777027363
Farrera,5.394678273082102,4.111821640427699,8.096962093642501,7.0403669580024095,0.8488961502377621,0.3239129487749228,-0.1192375032393962,7.094134143815122,0.20655267215444056,3.6903213237642984,2.1461914552222177,-4.102314964725982,-2.8416068968049197,-4.2388216607941285,1.2328009546156868,-1.5234886489485469,-3.211196049837529,1.0374050392035699,0.4786251788756439,-1.2239979380964476,0.7528051165736537,-0.2896954936206399,-4.187362780908678,-2.569245124802365,-0.07624097542261733
"Fatarella, la",7.886714153898354,-6.4364263134904425,-5.773110090202016,1.1774612162865679,-1.6602533266779598,0.6344403566040516,-0.8984009730293117,0.6615606783895042,-1.1862242038027058,-0.4299880810851022,-1.8908842398255847,0.9502364698049305,1.5340636004994301,0.21441505212204984,0.024874764005065168,-1.0602565555243624,-2.7479212776313764,-1.0842688547159438,-0.7186359476674009,-0.06416910259469587,0.43507026482839534,-0.8742946926878246,-1.5281086401029718,0.9177528582474138,0.8042732866205904
Figaró-Montmany,-2.7768378556754154,0.6817011442775646,-1.2115246944769302,1.509450205657137,-0.8153667946224269,0.2575969042819876,-0.8669583962975389,-0.13058477593905116,-0.09610926176202758,-0.04599049397796053,1.5277739724397523,1.2230807866891245,-1.1570964423607084,-0.004412969262827835,0.5374889945059177,-1.369237657491831,0.45268240796535314,-0.6537575229041982,0.03464569730831069,0.1613647081487203,0.7613834271186559,0.7257654123231764,0.019998223766864737,-0.3707877281668096,0.42604774432084336
Fígols i Alinyà,6.278292629727505,-0.6033955989017009,2.6124513327713474,0.2676634892169741,-0.02184030140532855,-0.20686110958528892,-2.692613942978107,1.3891742198841979,-1.6030993801801894,2.211492130047238,0.22865795567464522,-3.2133101193390217,-0.9955718435464437,0.5116850077746113,-1.867440845377801,2.2415351587862453,-1.9248714984312008,0.15664060748296119,-0.14788587182123766,-0.2671167534956238,1.6470800871806215,1.8891194546293177,0.7714335799824216,1.0029650920209476,-0.936628586667568
"Figuera, la",10.200178562954328,-4.756805706894767,4.009645932323792,3.0111945569036664,0.14126168273848208,0.3577850444050717,0.6706180399266787,-2.147142169132459,1.0587944103097273,5.2490183357314635,1.8105839370656462,-4.439330640979492,0.6161462814734695,-2.728427331080377,0.6055150491439203,2.6316374331902903,0.4801240434887689,-1.5565848469250374,-2.7618044915402997,-0.2161217863251005,-1.3253547682657019,1.7662816432906019,-1.3297473259992605,1.8368150611138447,-2.2809881394698044
Figueres,-9.249552715235888,-5.403326413666155,3.5292209162665924,-0.8049706486095686,-0.9484773720056796,0.9536857987716942,-0.01311981053480768,2.509954455935267,3.5801674912161405,-1.3985403037827193,0.4169177402720397,-0.6447938543029194,-0.2599282527747475,0.7047291420494468,0.4087761253807912,-0.46946778136142553,-0.05300333156618538,-0.31481588845426145,-1.151059681641851,0.3115563224783388,0.09716071519980857,-0.7875245621961965,-0.04833557872862229,-0.03728732791875988,0.029189207292773207
Figuerola del Camp,1.1518667993407148,1.0646176752357046,-2.8188949071809253,1.088702573301499,1.087216867272083,-0.5336130528908919,0.46234680779428666,-2.099329325111348,0.5229901978722631,0.3588114401913768,0.6746603121682125,1.3678320268702127,0.11735590619451491,-1.2698507890212274,0.38325909709325867,0.45566209162437077,0.3216739884540059,-1.5960236619376784,0.3252491432938192,0.0587393403259607,0.5105705730835084,-0.6036959009231565,0.31868823091520065,-0.5143267607564677,1.1945758865257137
Flaçà,-4.324727065718126,-1.9586135237062363,1.2566688100949073,-3.834807902072021,-1.0974935230413363,0.3100182886999974,-2.479684183165033,-1.237478982865587,1.9071536519295185,-0.9139599543012942,0.6809231188594166,0.06068902100272028,-1.0112976452442577,0.07801983406826647,0.2877926789450473,-1.447075584844969,0.17761977769787304,0.8873355470015073,-0.21271583489354196,1.8120468426384744,0.4979031015842508,-0.49945909540493505,0.7333237023475468,-0.7017590409856319,-0.6592128284203715
Flix,2.207509382351077,-6.181912554588284,-1.9647168151023413,1.5863434332511428,-1.0459784917955788,0.8599992673016935,-0.030100663569230007,-1.422419026155257,-0.16489115164848148,1.3165651387807393,0.28495617594251776,0.18402992750611896,0.9668228503088713,-0.8409993615912713,0.01410689532349648,-0.7152725707213932,-0.31245050413021497,0.9260507242421225,0.6077758491304704,0.3968745673731405,0.36452902001509596,0.4253347117385293,-0.47416447588254024,-0.4989121344938509,0.3022316194452792
"Floresta, la",7.720274975912132,-0.9758944347756286,-0.2435614336840264,3.1784148608378415,0.251038290720205,0.13088467384815658,0.7594028741399581,-2.112901992052667,-1.614347539622552,0.6909692200229397,2.5297365993752217,2.0542075456012507,-3.013804360495763,1.5377925475086034,-0.023447938037505365,0.29481262205655995,1.336207228912775,1.9035058029812097,1.192105065514014,0.35714865773599647,2.013745717497318,1.3122828781887024,-0.20725760163442133,-1.1721564654610364,-0.7573543658218662
Fogars de la Selva,-5.33577531231069,-0.5808226961398534,-0.9054130331444487,4.719633349500894,-0.3599619766751702,0.8968882606782624,2.9792364607093136,0.03316221522284431,0.349988875319231,-0.29024058524444396,-2.383046083682752,-2.3311277712208165,-1.5360293925378903,1.117234263312457,-0.7780224938462875,0.5529290886473855,0.226835026185479,-1.8599734143863795,0.6287877841482492,1.1172707187888118,0.4224981264430286,1.9949964455989482,-0.49038711937813345,0.7106581801271248,-0.5691546589264548
Fogars de Montclús,-0.5870206788817751,6.248317849110833,0.6199388525213216,-0.3643200250187803,0.4798747156892077,-1.0162449765165615,-1.319594109431422,-0.5669845358251218,-1.6064504108244475,-0.9168543702830145,0.34014373494869493,0.15843498325609137,1.7529852368630205,0.3478122397928156,-1.3610175349099547,-1.3430736484540897,1.4456351547781001,0.43336882587277487,-0.3633100075092314,-1.2088341327389402,-1.220884061541282,-1.2614786169084313,-2.205327693798429,0.6093447170065448,0.9052527188365268
Foixà,5.8837245238155065,1.5311835564206018,-1.3680086610775641,-1.1834916547445864,-2.130834880572211,0.6504916999707628,-2.5478404008148936,-1.7259624236113855,1.6743768976813178,1.3532429320139812,1.7401725502886907,0.20101684808095618,-0.29454758301013056,2.338644127129709,-1.8574380832107782,-1.9185614818261165,0.5646245703061501,-1.1293064447585883,-0.0791371089227757,0.11786446691537195,0.3374379325516359,-0.2130257654973136,-1.0894865619740888,0.7557531822832773,0.18226573691813455
Folgueroles,-1.7638721249532983,5.111736910870515,-3.6922570008643567,-1.355387543223711,0.5812471573396597,-1.1802166049472316,-2.342446668674725,-0.7075464375710158,-1.6822131021588884,-0.18084494581841576,1.5467376944329716,-0.88635313192904,0.01762062276729092,-0.9423136234047544,-0.3940235646798726,-1.0780442289762722,0.31771177976377674,0.29078527317920866,0.17514814038615972,-0.17945289323865282,-0.4974503145939689,-0.288957650084392,0.4811822060826364,-0.7601434024363224,0.1871812799653134
Fondarella,-0.5510839335213422,2.5486285287691537,-2.4997998781434556,-1.9203958455582784,-1.3277607811661087,0.24405539552215527,1.9109912116056047,0.1427212657166273,-2.3132003013185893,2.129912332751708,-0.3236348294598233,0.24486701486908635,0.29784326866085903,-0.7083837086615583,-1.7270834916495794,-1.5157745204437543,-0.7077301292995593,0.5603420210186335,-0.09224125232484359,-1.0922774871542509,0.7585138410805645,-0.9111059539381798,1.5633746722029251,1.30219421458605,-0.08289108439702896
Fonollosa,-0.7542120833080854,1.7877214198577542,-2.185428042711258,1.7966398244045247,0.7398984474049201,-0.5446179872310545,-0.8807571022123647,0.363114513277159,-0.7951839153690766,-0.2375074848480111,-0.34852783162379064,0.031049739908081565,-0.5055134730354357,0.303739212094658,-0.7483607168415279,0.26046304099639217,-0.4760878053592916,-0.7916476819336453,-0.06464799381387172,-0.08227693325379107,0.032612388391492296,0.7552391065283149,0.07202341434985711,0.14982816838655735,0.2199169374007061
Fontanals de Cerdanya,2.7623987103081067,7.062663894218273,5.951826638445647,2.028766468842256,-2.783353975425601,1.1863001306827472,-1.5248657969395885,-1.514076439655594,-2.780285780767551,1.8100641802981967,-4.08520849376016,1.5058602155263303,-1.816230557227272,-0.7905014556842284,-0.6969106023685888,1.0492017871522294,-1.5997600503339007,1.6162781548462841,0.35030877669773,0.30830046009386897,-0.19620794514699996,-0.4721650459977305,0.24847917927697036,0.5602730924082031,-0.2604860931862226
Fontanilles,5.276214325504518,5.4020847904730855,6.482765107764698,1.403125284009241,1.9245778671329805,-1.1931443417930294,2.9946792987891233,-4.485076642922207,8.544844066433877,-4.066533966288531,0.46384186232649904,-1.0890087125094035,-1.5572107407971356,2.397565577971744,0.364383681743559,-0.13440479497822191,-3.0812037809505775,1.0790061931518864,-0.11028081416288624,2.659333085866023,0.18867766461689942,0.7287987789428718,0.9322470285546394,3.2412741258305315,-2.5395417019907978
Fontcoberta,-1.430830663588142,4.672756991420908,-3.4605474316308484,-1.7697981301140282,-0.42340987728816915,-0.4391924213614266,-2.716843363185229,0.010568629943067606,-0.016795789431571617,-0.3460880209404364,0.3833012546742457,-0.6409749656558108,0.13921308445654518,0.08067405570183653,0.029312688176114658,0.5801628997879066,0.5294001911699288,-0.6984593660124384,-0.020360615152758506,0.047000333763946446,0.2236732602555868,-0.9432758011569282,0.08674370481043264,-0.29429875044660847,-0.10042914519771001
Font-rubí,-0.49834931627304885,-1.0043920091201308,0.31371451958669183,-2.4159867855484927,1.1256130139945133,-1.0237169196657687,0.04828426774567425,-1.4799181404973325,-0.23764532465428984,0.6581091242077406,0.7469785350769677,0.6475208619804437,0.5370872979268537,-0.2564445182044019,-1.1760998900795896,-0.4143090223813578,-0.18428684383415297,-0.061576941076951254,0.7014690092246946,-0.8825595573172846,-0.8719258920847301,-0.14923042010254214,0.6081555823923246,-0.4972735483996035,-0.7070935877131295
Foradada,7.595663135709764,0.9812401067875467,7.610123357426916,-5.096534906195463,4.067405233914879,-2.4691259554294067,2.337459289036324,2.625875992960372,-0.17698243052100074,3.260526246895215,3.846479941271943,-2.997340719718778,1.9464651465772467,0.7670445082190877,-0.3323852433307503,1.0663923709798304,1.1014774409749664,0.45134966014666117,-1.009763669998852,0.9509821314478843,-0.09782123832385171,-1.7918441987979816,-0.6071777634255577,-1.1348739135965762,-1.1351472709918629
Forallac,-0.45438228986260915,2.0040636886249916,-1.0606338799412178,-0.9512203922841974,-2.504985810465719,1.0875904323531822,-0.28226850287977023,-1.227134678238297,0.9248050299969345,-0.20704723319573948,-0.36492429163227347,0.7604393811696317,-0.2128207756157333,1.231858786119566,-1.3710497097886014,-1.0871975810419996,-0.18487467613689507,-1.2708924971414874,-0.3512989635219129,-1.1983967782472604,-1.4155930623920028,-0.20733691751014358,-0.42241020630839515,-0.43929056897217783,-0.8344964511203805
Fornells de la Selva,-4.773313943293152,7.221759100497795,-2.426334983904965,-2.976678889603957,-1.645331848522825,0.29550890282825815,1.3649735411427621,-0.7695132615954831,-0.5168946621315589,2.694955395172178,-0.6148322193049275,-0.29182566359848766,0.6130180318003203,-0.7757437038433308,0.24727358159023685,0.039187431461992994,0.9099275548482364,0.47211803139713565,-0.5538029657917447,-1.8967332716708463,0.0903387020890769,0.9498959613692767,-0.6145897622180423,-0.3779273911628801,-0.6937158059176414
Fortià,-3.4559565938901105,0.2713586753002979,0.9675952264320835,-1.4492924609369167,-0.7056955031128931,0.23583674237285568,-1.6968437471662317,-0.4728418202693448,1.3656709295414884,-0.49162069659154406,0.1525954806059947,0.11217408068229624,-1.2767693524107482,1.1699983988730545,-0.37056044215383643,-0.8609509067042009,0.425318347712931,-1.496303946677635,0.3588766919178944,0.024273691486711012,-0.17503270172234886,0.4307887393161068,-0.35604810497995576,0.22043724429898792,0.8219591378936445
"Franqueses del Vallès, les",-7.073732183242412,0.6172359043606869,-1.053591306283041,0.6029843544482368,0.30993368073385374,-0.3017851011695365,1.664389605213476,1.63806036355752,0.03933046829002201,0.20253193252585294,-0.04511508278138878,-0.3428621966420675,0.031348166700787605,0.14411799755090018,-0.5831084561069966,-0.23287171094187747,0.14391318350182913,-0.0155927042069474,0.619766264409439,0.12949523642667826,-0.5074123669530668,-0.5487478225817207,0.24148968676831906,-0.28564926127431656,-0.5220659846227131
